player_id,window,p_lo,p_hi,delta
26,2000-2002,-1.8362638060563377,-1.8870329497451799,-0.05076914368884222
28,2000-2002,-0.7803919973235538,-0.8285172780218513,-0.04812528069829747
29,2000-2002,-1.6271948122584212,-1.8804963744038343,-0.2533015621454131
31,2000-2002,-1.3071294444664372,-1.4118320387936414,-0.10470259432720419
42,2000-2002,0.2683657500308298,-0.05936709305530843,-0.3277328430861382
43,2000-2002,2.268960871725924,1.4191665491318992,-0.849794322594025
45,2000-2002,1.9398833698999411,1.798627758162775,-0.14125561173716616
49,2000-2002,-2.104959331567851,-2.3935500411830106,-0.28859070961515965
51,2000-2002,1.6371716935512868,1.154243732097508,-0.4829279614537787
53,2000-2002,1.2658313736100282,1.4132508550455611,0.14741948143553296
54,2000-2002,-1.3975518853393798,-1.4725643625337186,-0.07501247719433879
55,2000-2002,-0.8509202709336365,-0.7151474073506984,0.13577286358293816
56,2000-2002,4.702617266307779,3.8471527686020766,-0.8554644977057029
57,2000-2002,2.5813989607973573,2.2386473711244865,-0.3427515896728708
63,2000-2002,0.570151510491686,0.25051325056594703,-0.31963825992573897
64,2000-2002,1.3541738508388366,1.704448585135599,0.3502747342967625
67,2000-2002,-1.224246388194587,-1.1863387454388985,0.037907642755688586
70,2000-2002,1.970598399699823,1.6743605776594195,-0.2962378220404036
72,2000-2002,1.4663416554759512,0.9824296270419873,-0.48391202843396386
