component,side,n_tg,att,p,within,tau2,tau2_plain,tau2_half,tau2_mom,bias_exact,n_half,k_loo,k_plain,k_half,k_mom,k_source,k,at_floor,shrink_mean
ft,off,2460,59070.0,0.7686812256644658,0.16935376047222883,0.0005775286272433775,0.0005743620100044953,0.0005765306055751851,0.0005561305989978682,-9.717846638736655e-05,30,293.2387287545854,294.8554352870646,293.7463489961133,304.52156521759383,mom,304.52156521759383,False,0.07940889028861925
tov,off,2460,228768.0,0.15086900265771436,0.12649861532978743,0.00010099900642635106,9.902200164230463e-05,0.00010032797517186824,9.950977814031054e-05,-1.8436652195627763e-05,30,1252.4738589585118,1277.4798855989204,1260.8508754720426,1271.2179415315563,mom,1271.2179415315563,False,0.06843847390035061
oreb,off,2460,112534.0,0.29041889562265627,0.20057917621651658,0.00036488076738997176,0.00036268509712893463,0.00030727673510319754,0.00036172554942073284,-6.304719563940929e-05,30,549.7115609882079,553.0394764061966,652.7639528230243,554.5065216922719,mom,554.5065216922719,False,0.07751547360918871
rim_share,off,2460,198984.0,0.3210258111204921,0.21222220315529033,0.0012234512618014232,0.0012255766693398912,0.0011323951021878875,0.00122262783378505,-5.545451400327168e-05,30,173.46191857517235,173.16109914983574,187.41003272202278,173.5787434989813,mom,173.5787434989813,False,0.3191164462355646
mid_share,off,2460,198984.0,0.4550114582076951,0.24041216814262711,0.0019636572304436357,0.001964663137909159,0.0019045583543465393,0.0019513845617842615,-6.87114362385917e-05,30,122.43082164004379,122.36813706317075,126.2298777004989,123.2008148731097,mom,123.2008148731097,False,0.39754951775312286
thr_share,off,2460,198984.0,0.2239627306718128,0.16882075994104925,0.0017398420863504048,0.0017387425833421987,0.0015937616386626273,0.0017197213088440582,-3.9618114025122466e-05,30,97.03223141082742,97.0935902521828,105.92597779095233,98.16751067329926,mom,98.16751067329926,False,0.45288654361829894
ftr,off,2460,225380.0,0.2620906912769545,0.18707995888241286,0.0004115681919775514,0.0004106719198542522,0.00035680930318230964,0.0004433323544458872,-7.222453922749826e-05,30,454.5539780018203,455.54602065027404,524.313568098939,421.985801411315,mom,421.985801411315,False,0.17921179610138724
fg3,def,2460,44565.0,0.36679008190283857,0.21981706124282951,0.00015130265187145812,0.00012072605584309464,0.0001083756858251893,0.00010722145689205511,-0.00014858627750169052,30,1452.8301951348417,1820.7922035365884,2028.2876142292275,2050.121940276653,mom,2050.121940276653,False,0.009650392212047562
rim,def,2460,63879.0,0.5989918439549774,0.22932302426789783,0.00032190714445407025,0.00030481790965028894,0.0001657653987474707,0.00030691904093886754,-0.00012884405210463978,30,712.3887376181477,752.3279210561979,1383.4191333093083,747.1775734942904,mom,747.1775734942904,False,0.03577615799503142
mid,def,2460,90540.0,0.4050364479787939,0.2343211578659199,0.00018063780305617441,0.00016275071215155956,0.00020469552653505882,0.0001576439719537423,-7.892644548607791e-05,30,1297.1878195011657,1439.7550386612825,1144.7302333975872,1486.3946585580645,mom,1486.3946585580645,False,0.025165505351057854
fg2,def,2460,154419.0,0.4852705949397419,0.24569588608845297,0.0002465726329731191,0.0002301419612143955,0.00022224408644532298,0.0002254684480541194,-4.725252273068387e-05,30,996.4442652288922,1067.5840459166322,1105.5227161191515,1089.7129430255286,mom,1089.7129430255286,False,0.05534541641780472
ft,def,2460,59070.0,0.7686812256644658,0.16935376047222883,7.165957107461e-05,7.058292312094132e-05,9.510888714198197e-05,7.981877912217162e-05,-0.00010332412096183201,30,2363.309714705134,2399.3588389934944,1780.6302393109852,2121.7282741573113,mom,2121.7282741573113,False,0.012298373865760763
tov,def,2460,228768.0,0.15086900265771436,0.12649861532978743,0.00011213266857908867,0.00011077468980981376,0.00010345602582935552,0.0001110426404111793,-1.8348370530993052e-05,30,1128.11562350865,1141.9451099070527,1222.7283458426991,1139.1895479193963,mom,1139.1895479193963,False,0.07576688597980746
oreb,def,2460,112534.0,0.29041889562265627,0.20057917621651658,0.00026438622998965414,0.00025855080954516704,0.0002367977018438179,0.00026121022046619885,-6.422680320100857e-05,30,758.6596935262686,775.7824335161356,847.0486607543617,767.8841044524594,mom,767.8841044524594,False,0.057229511468747704
rim_share,def,2460,198984.0,0.3210258111204921,0.21222220315529033,0.0004650596008680348,0.00046784918067745726,0.00044298337761910817,0.00048746960267462356,-6.438846864877964e-05,30,456.33334471361763,453.61242879166167,479.0748679914713,435.3547421026466,mom,435.3547421026466,False,0.15762779426641774
mid_share,def,2460,198984.0,0.4550114582076951,0.24041216814262711,0.001050753293550804,0.0010509632093730914,0.0010488528544374152,0.0010653335665541486,-8.012824056409001e-05,30,228.7998235344129,228.75412383468213,229.2143908704712,225.6684438473548,mom,225.6684438473548,False,0.2650643835979393
thr_share,def,2460,198984.0,0.2239627306718128,0.16882075994104925,0.00038126787910533656,0.0003810982346004105,0.0003879111406153996,0.0004005011812357513,-5.637040184384414e-05,30,442.7877856828519,442.98489106899524,435.20472155871687,421.52375036735407,mom,421.52375036735407,False,0.16195714150315352
ftr,def,2460,225380.0,0.2620906912769545,0.18707995888241286,0.0005655512013658841,0.0005618191271376314,0.000550269174992728,0.0005887710780526986,-7.04457703281959e-05,30,330.79225794338157,332.9896577846183,339.97899098179573,317.7465161861569,mom,317.7465161861569,False,0.22473212773194612
fg3,off,2460,44604.0,0.35460945206707917,0.21531523456907986,0.0002508961161902478,0.0002080154025272029,0.0001947442982926535,0.00020435690909163993,-0.00016218810449069562,30,858.1848050840774,1035.0927477157484,1105.6304931994118,1053.6234645853147,mom,1053.6234645853147,False,0.018567597409517557
rim,off,2460,65548.0,0.6090956245804601,0.22736543071294804,0.0005242196052498242,0.0005043489747246079,0.0004944522220393582,0.0004998232366008463,-0.00012618429700096294,30,433.72172356009816,450.8097410867098,459.8329637900785,454.891677824334,mom,454.891677824334,False,0.058178367472805546
mid,off,2460,90741.0,0.4070816940523027,0.23468946771699833,0.00012874824642327578,0.0001135556188361911,0.00010782382783363653,0.00011050548839768709,-7.971998692441552e-05,30,1822.8556445376948,2066.7358438295164,2176.601150527741,2123.781100106069,mom,2123.781100106069,False,0.017774919054136945
fg2,off,2460,156289.0,0.49180684501148514,0.24556925364381277,0.000271301536449383,0.00025433224915963527,0.00023419707408404362,0.00025261437815305245,-5.036567492581366e-05,30,905.152461934652,965.5450870081273,1048.5581624119186,972.1111499640324,mom,972.1111499640324,False,0.06221974349620252
ft,off,2460,58645.0,0.7573876715832552,0.17488973248537795,0.0004749096792564592,0.00046976627701910204,0.000478088329454905,0.00045656312240169506,-0.00010197819248108406,30,368.2589345392865,372.290947734987,365.81050343726116,383.05707120056405,mom,383.05707120056405,False,0.06323184361816436
tov,off,2460,230585.0,0.15163171932259253,0.12714704617922287,7.371906094444004e-05,7.279940135804046e-05,7.006419763115105e-05,7.265420196584991e-05,-1.7387374796505143e-05,30,1724.751299735763,1746.5397215822006,1814.7220760106495,1750.0301804840765,mom,1750.0301804840765,False,0.051001423281327854
oreb,off,2460,113306.0,0.2890314722962597,0.20005584886120084,0.00047021381787891404,0.00046518073962912676,0.0004585049448758617,0.0004608611260645818,-6.115857827068685e-05,30,425.45718831409954,430.06047288350493,436.32211843509157,434.09139445006355,mom,434.09139445006355,False,0.09764545397093356
rim_share,off,2460,200893.0,0.32628314575420747,0.21467554871319075,0.0008565512258863585,0.0008562190308093847,0.0007904883410447749,0.0008593142879146852,-5.2752953619662036e-05,30,250.62779927848993,250.72503762297566,271.5733269759017,249.82192398330548,mom,249.82192398330548,False,0.24742143238639486
mid_share,off,2460,200893.0,0.45168821213282695,0.24055802416584612,0.002016688359259789,0.002015755688445163,0.0018812929755234022,0.001999660059413923,-6.239742361940392e-05,30,119.28368756694823,119.338878984585,127.86845392803292,120.2994594172926,mom,120.2994594172926,False,0.4054414536770355
thr_share,off,2460,200893.0,0.2220286421129656,0.1680152268686656,0.0017879004508228665,0.0017907041323123644,0.001615296148796464,0.0017705315836242812,-3.5806681130009256e-05,30,93.97347978257848,93.82634676321705,104.01512254817888,94.89535709085638,mom,94.89535709085638,False,0.4635464951860006
ftr,off,2460,226947.0,0.258408350848436,0.18601563976145502,0.0004664991905595033,0.00046664912197892986,0.0004366380554288644,0.0004906635165043484,-6.273400806944469e-05,30,398.74804399629113,398.6199287649233,426.01792823291845,379.110395422698,mom,379.110395422698,False,0.19647019838079408
fg3,def,2460,44604.0,0.35460945206707917,0.21531523456907986,5.190821570091901e-05,1.2196859962297912e-05,-5.0908568539398646e-05,2.157790752310128e-05,-0.00016449805454640652,30,4147.999149299748,17653.333336174015,1000000.0,9978.503909082177,mom,9978.503909082177,False,0.0019965520972344422
rim,def,2460,65548.0,0.6090956245804601,0.22736543071294804,0.00048640099222628134,0.00046610988326827995,0.00034936557214017045,0.0004641196724242166,-0.00012737212231168785,30,467.4444220853359,487.79362737108664,650.7951808763967,489.8853554846314,mom,489.8853554846314,False,0.05425861739551796
mid,def,2460,90741.0,0.4070816940523027,0.23468946771699833,9.30963270954755e-05,7.877485701741656e-05,0.00012772301319800041,7.748507571246314e-05,-8.064529537938985e-05,30,2520.9315451973857,2979.243334775081,1837.4877153358025,3028.8344633991182,mom,3028.8344633991182,False,0.01253259494390853
fg2,def,2460,156289.0,0.49180684501148514,0.24556925364381277,0.00026415939510477,0.00024574742637128554,0.00023267137182473113,0.00024426352214510275,-5.0468656109270604e-05,30,929.6252875897749,999.2749762221168,1055.4339011195475,1005.3455853221275,mom,1005.3455853221275,False,0.0602886032319856
ft,def,2460,58645.0,0.7573876715832552,0.17488973248537795,-6.802694143800372e-06,-9.894314396628396e-06,-7.613417105315974e-06,4.421943685297754e-06,-0.00010862308138657624,30,1000000.0,1000000.0,1000000.0,39550.42056886838,mom,39550.42056886838,False,0.0006564236355187104
tov,def,2460,230585.0,0.15163171932259253,0.12714704617922287,8.723297212781829e-05,8.552606214805815e-05,8.424297232296755e-05,8.507710776758844e-05,-1.7195044394112237e-05,30,1457.557195150022,1486.646794974761,1509.2896496074627,1494.4918734962177,mom,1494.4918734962177,False,0.05920404213667019
oreb,def,2460,113306.0,0.2890314722962597,0.20005584886120084,0.00017306405037389064,0.00016990878350386988,0.00018012794730748634,0.00017620006108546194,-6.523234975480284e-05,30,1155.9642134169208,1177.4308822394948,1110.6319249821722,1135.3903490655896,mom,1135.3903490655896,False,0.03977506825015323
rim_share,def,2460,200893.0,0.32628314575420747,0.21467554871319075,0.00034707235627874167,0.0003475713399488885,0.0003287305396043441,0.00036551075305862554,-5.8771060304830916e-05,30,618.5325475497679,617.6445639757279,653.0441283963805,587.330323162225,mom,587.330323162225,False,0.12278578503607221
mid_share,def,2460,200893.0,0.45168821213282695,0.24055802416584612,0.0006539868919121052,0.0006537502800398617,0.0006762526653512141,0.0006776594637572706,-7.876454235544073e-05,30,367.83309748382044,367.96622733557894,355.72210874897104,354.98364153593684,mom,354.98364153593684,False,0.18796517164992532
thr_share,def,2460,200893.0,0.2220286421129656,0.1680152268686656,0.00025506395782146215,0.0002552993798090796,0.0002543131936266501,0.0002769092676607578,-5.459552264778242e-05,30,658.7180262695982,658.1105954676127,660.6626438552927,606.7519093456325,mom,606.7519093456325,False,0.11932724331757057
ftr,def,2460,226947.0,0.258408350848436,0.18601563976145502,0.0003855473166828656,0.0003832703112091034,0.00036585574696682514,0.00041030950817718233,-6.373271511195405e-05,30,482.4716233583941,485.3379829359368,508.43984631549995,453.3544459835638,mom,453.3544459835638,False,0.1697793812490634
fg3,off,2460,44285.0,0.35847352376651237,0.21756046032372797,0.00024506909753085177,0.00021244090560030313,0.0002608141313758322,0.00019776124875080266,-0.00015116508866294768,30,887.7515056599059,1024.0987238731557,834.1590203570072,1100.1167402511405,mom,1100.1167402511405,False,0.017685766452795255
rim,off,2460,59765.0,0.6324939345770936,0.2215372805830493,0.0005131193916160664,0.0005021372378431301,0.0004998700116922762,0.0004904316938475983,-0.0001268844278650072,30,431.7460696336558,441.18871074894975,443.18978014514175,451.718931223666,mom,451.718931223666,False,0.05436645707434824
mid,off,2460,95625.0,0.396318954248366,0.23292268959746276,0.00020627660235215739,0.00018995195389470408,0.00022180402174947966,0.00018539784764189454,-7.52874385766812e-05,30,1129.1764889544522,1226.2189718068319,1050.1283419492784,1256.3397717937098,mom,1256.3397717937098,False,0.03112932559009107
fg2,off,2460,155390.0,0.4871549005727524,0.24567264868489963,0.00023839514780622562,0.00022055809597389152,0.0002179138312419912,0.0002170403739102073,-4.810638821459697e-05,30,1030.5270511822218,1113.8681969488032,1127.3843761302262,1131.9214220785389,mom,1131.9214220785389,False,0.053656701384838856
ft,off,2460,57935.0,0.7614913264865798,0.17222941346139045,0.0006759945385988626,0.0006716001674633421,0.000559864939037854,0.0006511376946015754,-0.00010551384714445889,30,254.77929720907397,256.44635276359014,307.62671753900554,264.5053648242188,mom,264.5053648242188,False,0.08846185705688618
tov,off,2460,229180.0,0.15292782965354743,0.128026658803341,6.756070178470275e-05,6.63895281562888e-05,5.775184276268076e-05,6.634701496509673e-05,-1.763794189589544e-05,30,1894.9871067255415,1928.4164590227408,2216.841102879436,1929.652130856108,mom,1929.652130856108,False,0.04621528629799331
oreb,off,2460,112983.0,0.2895922395404618,0.20015995992040603,0.0004144111450314491,0.0004105730570577354,0.0003815480458920871,0.00040966563353601095,-6.390507937683077e-05,30,482.99849634887636,487.5136263319374,524.5996200882578,488.5934858453566,mom,488.5934858453566,False,0.08748209172379134
rim_share,off,2460,199675.0,0.2993113809941154,0.20432079559237307,0.0009726901275311601,0.0009734875358768444,0.0008678871633587039,0.0009755497667989537,-5.431258421186612e-05,30,210.057437419429,209.8853740416268,235.42322575858384,209.44169384900334,mom,209.44169384900334,False,0.2804926588148727
mid_share,off,2460,199675.0,0.47890321772880934,0.24212450624125564,0.0018125699963566218,0.0018109194964437475,0.0016592211000054527,0.001801278114702602,-6.880799879810932e-05,30,133.58077576476546,133.70252334062093,145.92660751509246,134.41816911278653,mom,134.41816911278653,False,0.3777009848499094
thr_share,off,2460,199675.0,0.22178540127707524,0.16786277078244202,0.0016967383259436522,0.0016945025947726674,0.001573441471367546,0.0016760479507440947,-3.722381126635452e-05,30,98.93262161629079,99.06315357691282,106.68510639709098,100.15391904982076,mom,100.15391904982076,False,0.4487684966593355
ftr,off,2460,225387.0,0.2570467684471598,0.184971252673301,0.00037748380763919463,0.00037633733974159653,0.0003123199182649086,0.00040747102393782033,-6.870771684341718e-05,30,490.01109168131427,491.50385343188987,592.2492990549808,453.94946341393694,mom,453.94946341393694,False,0.16868736542539509
fg3,def,2460,44285.0,0.35847352376651237,0.21756046032372797,0.00016558047172711513,0.00013576801281921862,0.00013025048641812086,0.00012627865338572076,-0.00015308488476268418,30,1313.925839529425,1602.4426947562367,1670.3235919237247,1722.8601548290592,mom,1722.8601548290592,False,0.011371947684169284
rim,def,2460,59765.0,0.6324939345770936,0.2215372805830493,0.0004870814667178155,0.0004717321694032142,0.0005051331145223232,0.0004622871924907824,-0.00012866354097353723,30,454.82592896804704,469.6251283081137,438.5720797428714,479.22002638536554,mom,479.22002638536554,False,0.05141614592982451
